,date,symbol,price,volume,Earnings Per Share,Total Assets,Total Liabilities,Estimated Shares Outstanding
385626,2016-03-14,FDX,144.100006,1657300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385627,2016-03-15,FDX,142.990005,1769600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385628,2016-03-16,FDX,142.5,2573200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385629,2016-03-17,FDX,155.229996,8891700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385630,2016-03-18,FDX,160.649994,4538100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385631,2016-03-21,FDX,163.570007,2154800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385632,2016-03-22,FDX,163.550003,1647700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385633,2016-03-23,FDX,163.419998,1247500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385634,2016-03-24,FDX,161.300003,1100000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385635,2016-03-28,FDX,162.570007,1527300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385636,2016-03-29,FDX,162.029999,1508800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385637,2016-03-30,FDX,163.0,1399600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385638,2016-03-31,FDX,161.550003,1984300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385639,2016-04-01,FDX,162.309998,1504900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385640,2016-04-04,FDX,163.880005,1643600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385641,2016-04-05,FDX,162.16000400000001,1147500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385642,2016-04-06,FDX,162.0,1123800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385643,2016-04-07,FDX,161.169998,1362500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385644,2016-04-08,FDX,162.08999599999999,1597500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385645,2016-04-11,FDX,163.46000700000002,1452800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385646,2016-04-12,FDX,163.559998,1667700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385647,2016-04-13,FDX,165.720001,1603000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385648,2016-04-14,FDX,167.149994,1039500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385649,2016-04-15,FDX,165.699997,863700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385650,2016-04-18,FDX,165.330002,832800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385651,2016-04-19,FDX,167.800003,1056000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385652,2016-04-20,FDX,168.380005,815100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385653,2016-04-21,FDX,166.720001,1178400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385654,2016-04-22,FDX,166.279999,1359100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385655,2016-04-25,FDX,165.66000400000001,1033100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385656,2016-04-26,FDX,165.820007,1034200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385657,2016-04-27,FDX,167.070007,847600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385658,2016-04-28,FDX,166.889999,1118900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385659,2016-04-29,FDX,164.850006,1228900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385660,2016-05-02,FDX,165.600006,1393100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385661,2016-05-03,FDX,165.759995,1281500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385662,2016-05-04,FDX,165.610001,1416500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385663,2016-05-05,FDX,165.419998,2584600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385664,2016-05-06,FDX,160.449997,1758400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385665,2016-05-09,FDX,161.399994,1056800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385666,2016-05-10,FDX,162.419998,1451800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385667,2016-05-11,FDX,163.0,1287100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385668,2016-05-12,FDX,162.399994,1634300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385669,2016-05-13,FDX,158.580002,1322200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385670,2016-05-16,FDX,157.559998,1080900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385671,2016-05-17,FDX,158.570007,1433500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385672,2016-05-18,FDX,158.0,1292300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385673,2016-05-19,FDX,158.46000700000002,1101600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385674,2016-05-20,FDX,160.33999599999999,1369900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385675,2016-05-23,FDX,161.649994,1190100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385676,2016-05-24,FDX,162.970001,1205900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385677,2016-05-25,FDX,165.0,1013900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385678,2016-05-26,FDX,164.21000700000002,1045100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385679,2016-05-27,FDX,163.639999,913700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385680,2016-05-31,FDX,165.429993,1338700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385681,2016-06-01,FDX,163.899994,928900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385682,2016-06-02,FDX,164.639999,684200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385683,2016-06-03,FDX,162.360001,1429700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385684,2016-06-06,FDX,163.179993,1473800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385685,2016-06-07,FDX,164.580002,1502800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385686,2016-06-08,FDX,164.75,934100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385687,2016-06-09,FDX,163.639999,1043900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385688,2016-06-10,FDX,162.759995,1599400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385689,2016-06-13,FDX,160.320007,1447600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385690,2016-06-14,FDX,160.199997,1299600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385691,2016-06-15,FDX,160.029999,1202500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385692,2016-06-16,FDX,158.949997,1896300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385693,2016-06-17,FDX,161.91000400000001,2247000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385694,2016-06-20,FDX,164.279999,2018200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385695,2016-06-21,FDX,164.550003,1933300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385696,2016-06-22,FDX,162.070007,4839100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385697,2016-06-23,FDX,157.5,2269700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385698,2016-06-24,FDX,151.949997,5853500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385699,2016-06-27,FDX,149.100006,2933400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385700,2016-06-28,FDX,148.520004,1936800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385701,2016-06-29,FDX,149.729996,2192100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385702,2016-06-30,FDX,150.259995,1716200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385703,2016-07-01,FDX,154.470001,2048800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385704,2016-07-05,FDX,152.470001,1917300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385705,2016-07-06,FDX,151.58999599999999,1876500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385706,2016-07-07,FDX,151.940002,1511000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385707,2016-07-08,FDX,154.0,1743800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385708,2016-07-11,FDX,157.110001,1895700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385709,2016-07-12,FDX,157.800003,1718300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385710,2016-07-13,FDX,160.130005,1448300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385711,2016-07-14,FDX,161.78999299999998,1556300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385712,2016-07-15,FDX,162.169998,1257100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385713,2016-07-18,FDX,160.759995,870300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385714,2016-07-19,FDX,159.949997,773200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385715,2016-07-20,FDX,160.08999599999999,683400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385716,2016-07-21,FDX,159.509995,870700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385717,2016-07-22,FDX,158.050003,1233200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385718,2016-07-25,FDX,160.28999299999998,1344200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385719,2016-07-26,FDX,160.479996,1146600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385720,2016-07-27,FDX,161.350006,1020300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385721,2016-07-28,FDX,160.199997,872200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385722,2016-07-29,FDX,160.619995,1016400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385723,2016-08-01,FDX,162.0,820700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385724,2016-08-02,FDX,161.0,854600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385725,2016-08-03,FDX,159.399994,589800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385726,2016-08-04,FDX,160.740005,876800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385727,2016-08-05,FDX,160.619995,1044900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385728,2016-08-08,FDX,163.33999599999999,972500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385729,2016-08-09,FDX,163.509995,730800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385730,2016-08-10,FDX,163.880005,823100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385731,2016-08-11,FDX,164.940002,1046100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385732,2016-08-12,FDX,165.119995,1048300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385733,2016-08-15,FDX,165.699997,1118400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385734,2016-08-16,FDX,165.899994,913400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385735,2016-08-17,FDX,166.990005,1101200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385736,2016-08-18,FDX,166.610001,1104000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385737,2016-08-19,FDX,166.78999299999998,1365900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385738,2016-08-22,FDX,168.990005,946500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385739,2016-08-23,FDX,169.0,850600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385740,2016-08-24,FDX,168.53999299999998,859700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385741,2016-08-25,FDX,167.259995,1319300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385742,2016-08-26,FDX,166.050003,1102000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385743,2016-08-29,FDX,165.429993,1185200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385744,2016-08-30,FDX,165.520004,1004100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385745,2016-08-31,FDX,164.470001,1228800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385746,2016-09-01,FDX,165.5,1181900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385747,2016-09-02,FDX,166.220001,1599500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385748,2016-09-06,FDX,167.100006,1169000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385749,2016-09-07,FDX,164.479996,897300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385750,2016-09-08,FDX,163.91000400000001,831400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385751,2016-09-09,FDX,164.100006,1487500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385752,2016-09-12,FDX,160.199997,1325400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385753,2016-09-13,FDX,161.630005,1317400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385754,2016-09-14,FDX,160.059998,1030300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385755,2016-09-15,FDX,159.0,1397600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385756,2016-09-16,FDX,159.330002,2534400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385757,2016-09-19,FDX,160.070007,1814400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385758,2016-09-20,FDX,161.75,2689200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385759,2016-09-21,FDX,170.610001,5308100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385760,2016-09-22,FDX,174.389999,3176300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385761,2016-09-23,FDX,172.690002,2472500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385762,2016-09-26,FDX,174.0,2420800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385763,2016-09-27,FDX,174.979996,2133200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385764,2016-09-28,FDX,176.869995,2280200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385765,2016-09-29,FDX,175.449997,1947400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385766,2016-09-30,FDX,175.529999,1939300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385767,2016-10-03,FDX,173.860001,1453600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385768,2016-10-04,FDX,174.720001,1492700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385769,2016-10-05,FDX,174.889999,1202600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385770,2016-10-06,FDX,174.330002,1260400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385771,2016-10-07,FDX,172.619995,1418200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385772,2016-10-10,FDX,173.33999599999999,1221600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385773,2016-10-11,FDX,173.800003,1462100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385774,2016-10-12,FDX,174.119995,1253300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385775,2016-10-13,FDX,172.119995,1432800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385776,2016-10-14,FDX,172.28999299999998,803600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385777,2016-10-17,FDX,170.940002,1051500.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385778,2016-10-18,FDX,172.08999599999999,900300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385779,2016-10-19,FDX,171.020004,1086800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385780,2016-10-20,FDX,170.41000400000001,836000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385781,2016-10-21,FDX,168.190002,924700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385782,2016-10-24,FDX,171.309998,1848300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385783,2016-10-25,FDX,171.33999599999999,1132700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385784,2016-10-26,FDX,170.96000700000002,1772700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385785,2016-10-27,FDX,174.690002,1499700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385786,2016-10-28,FDX,174.570007,1502700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385787,2016-10-31,FDX,175.139999,992900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385788,2016-11-01,FDX,174.25,1955600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385789,2016-11-02,FDX,172.0,1457300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385790,2016-11-03,FDX,172.71000700000002,1265000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385791,2016-11-04,FDX,173.399994,1558800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385792,2016-11-07,FDX,176.850006,2451900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385793,2016-11-08,FDX,179.279999,2012400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385794,2016-11-09,FDX,178.550003,2874200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385795,2016-11-10,FDX,182.0,2298000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385796,2016-11-11,FDX,183.0,1560400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385797,2016-11-14,FDX,184.5,2168100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385798,2016-11-15,FDX,185.770004,1447000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385799,2016-11-16,FDX,184.889999,1262200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385800,2016-11-17,FDX,184.130005,931800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385801,2016-11-18,FDX,184.71000700000002,1334400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385802,2016-11-21,FDX,187.330002,1295300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385803,2016-11-22,FDX,188.5,1162000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385804,2016-11-23,FDX,188.75,880800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385805,2016-11-25,FDX,190.619995,653200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385806,2016-11-28,FDX,190.580002,1746600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385807,2016-11-29,FDX,190.0,1077700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385808,2016-11-30,FDX,191.5,1533600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385809,2016-12-01,FDX,192.0,1767600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385810,2016-12-02,FDX,192.100006,1542900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385811,2016-12-05,FDX,193.699997,1409800.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385812,2016-12-06,FDX,194.360001,1238300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385813,2016-12-07,FDX,193.320007,1886100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385814,2016-12-08,FDX,196.75,2951600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385815,2016-12-09,FDX,196.28999299999998,1957400.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385816,2016-12-12,FDX,195.869995,1442700.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385817,2016-12-13,FDX,198.66000400000001,2237900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385818,2016-12-14,FDX,200.779999,2533200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385819,2016-12-15,FDX,197.729996,1216300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385820,2016-12-16,FDX,198.820007,3589600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385821,2016-12-19,FDX,196.669998,1498100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385822,2016-12-20,FDX,198.919998,3068000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385823,2016-12-21,FDX,194.5,6406000.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385824,2016-12-22,FDX,192.240005,2030100.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385825,2016-12-23,FDX,191.479996,1656200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385826,2016-12-27,FDX,191.970001,952900.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385827,2016-12-28,FDX,190.830002,1520600.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385828,2016-12-29,FDX,188.850006,1279200.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385829,2016-12-30,FDX,187.800003,1314300.0,6.59,46064000000.0,32280000000.0,276176024.27900004
385830,2016-01-04,FFIV,95.599998,1682900.0,5.43,2306323000.0,1121061000.0,67376611.418
385831,2016-01-05,FFIV,95.660004,1157600.0,5.43,2306323000.0,1121061000.0,67376611.418
385832,2016-01-06,FFIV,95.41999799999999,1334400.0,5.43,2306323000.0,1121061000.0,67376611.418
385833,2016-01-07,FFIV,93.68,1790700.0,5.43,2306323000.0,1121061000.0,67376611.418
385834,2016-01-08,FFIV,93.110001,1291300.0,5.43,2306323000.0,1121061000.0,67376611.418
385835,2016-01-11,FFIV,91.809998,1829400.0,5.43,2306323000.0,1121061000.0,67376611.418
385836,2016-01-12,FFIV,93.190002,1859300.0,5.43,2306323000.0,1121061000.0,67376611.418
385837,2016-01-13,FFIV,92.790001,2270500.0,5.43,2306323000.0,1121061000.0,67376611.418
385838,2016-01-14,FFIV,93.08000200000001,2060400.0,5.43,2306323000.0,1121061000.0,67376611.418
385839,2016-01-15,FFIV,91.33000200000001,2253900.0,5.43,2306323000.0,1121061000.0,67376611.418
385840,2016-01-19,FFIV,94.510002,1790800.0,5.43,2306323000.0,1121061000.0,67376611.418
385841,2016-01-20,FFIV,92.010002,3274900.0,5.43,2306323000.0,1121061000.0,67376611.418
385842,2016-01-21,FFIV,94.5,4007700.0,5.43,2306323000.0,1121061000.0,67376611.418
385843,2016-01-22,FFIV,90.370003,1982800.0,5.43,2306323000.0,1121061000.0,67376611.418
385844,2016-01-25,FFIV,93.610001,1914900.0,5.43,2306323000.0,1121061000.0,67376611.418
385845,2016-01-26,FFIV,94.279999,1474200.0,5.43,2306323000.0,1121061000.0,67376611.418
385846,2016-01-27,FFIV,95.839996,1721100.0,5.43,2306323000.0,1121061000.0,67376611.418
385847,2016-01-28,FFIV,95.980003,2218700.0,5.43,2306323000.0,1121061000.0,67376611.418
385848,2016-01-29,FFIV,93.260002,1346800.0,5.43,2306323000.0,1121061000.0,67376611.418
385849,2016-02-01,FFIV,93.120003,1037300.0,5.43,2306323000.0,1121061000.0,67376611.418
385850,2016-02-02,FFIV,91.559998,1189600.0,5.43,2306323000.0,1121061000.0,67376611.418
385851,2016-02-03,FFIV,91.5,983400.0,5.43,2306323000.0,1121061000.0,67376611.418
385852,2016-02-04,FFIV,91.190002,642100.0,5.43,2306323000.0,1121061000.0,67376611.418
385853,2016-02-05,FFIV,91.760002,1137300.0,5.43,2306323000.0,1121061000.0,67376611.418
385854,2016-02-08,FFIV,89.790001,1537400.0,5.43,2306323000.0,1121061000.0,67376611.418
385855,2016-02-09,FFIV,87.589996,1043100.0,5.43,2306323000.0,1121061000.0,67376611.418
385856,2016-02-10,FFIV,88.599998,799600.0,5.43,2306323000.0,1121061000.0,67376611.418
385857,2016-02-11,FFIV,86.790001,1229700.0,5.43,2306323000.0,1121061000.0,67376611.418
385858,2016-02-12,FFIV,87.639999,812300.0,5.43,2306323000.0,1121061000.0,67376611.418
385859,2016-02-16,FFIV,89.0,948700.0,5.43,2306323000.0,1121061000.0,67376611.418
385860,2016-02-17,FFIV,90.019997,1360100.0,5.43,2306323000.0,1121061000.0,67376611.418
385861,2016-02-18,FFIV,92.190002,822200.0,5.43,2306323000.0,1121061000.0,67376611.418
385862,2016-02-19,FFIV,91.699997,683200.0,5.43,2306323000.0,1121061000.0,67376611.418
385863,2016-02-22,FFIV,93.220001,782400.0,5.43,2306323000.0,1121061000.0,67376611.418
385864,2016-02-23,FFIV,93.620003,955400.0,5.43,2306323000.0,1121061000.0,67376611.418
385865,2016-02-24,FFIV,92.83000200000001,864500.0,5.43,2306323000.0,1121061000.0,67376611.418
385866,2016-02-25,FFIV,94.370003,811300.0,5.43,2306323000.0,1121061000.0,67376611.418
385867,2016-02-26,FFIV,96.300003,823500.0,5.43,2306323000.0,1121061000.0,67376611.418
385868,2016-02-29,FFIV,96.980003,750100.0,5.43,2306323000.0,1121061000.0,67376611.418
385869,2016-03-01,FFIV,96.730003,788700.0,5.43,2306323000.0,1121061000.0,67376611.418
385870,2016-03-02,FFIV,98.269997,1115600.0,5.43,2306323000.0,1121061000.0,67376611.418
385871,2016-03-03,FFIV,99.769997,795400.0,5.43,2306323000.0,1121061000.0,67376611.418
385872,2016-03-04,FFIV,100.730003,620300.0,5.43,2306323000.0,1121061000.0,67376611.418
385873,2016-03-07,FFIV,99.309998,957800.0,5.43,2306323000.0,1121061000.0,67376611.418
385874,2016-03-08,FFIV,100.510002,507700.0,5.43,2306323000.0,1121061000.0,67376611.418
385875,2016-03-09,FFIV,100.25,478500.0,5.43,2306323000.0,1121061000.0,67376611.418
385876,2016-03-10,FFIV,100.0,722100.0,5.43,2306323000.0,1121061000.0,67376611.418
385877,2016-03-11,FFIV,99.639999,412200.0,5.43,2306323000.0,1121061000.0,67376611.418
385878,2016-03-14,FFIV,99.970001,663800.0,5.43,2306323000.0,1121061000.0,67376611.418
385879,2016-03-15,FFIV,98.720001,726900.0,5.43,2306323000.0,1121061000.0,67376611.418
385880,2016-03-16,FFIV,98.5,449100.0,5.43,2306323000.0,1121061000.0,67376611.418
385881,2016-03-17,FFIV,99.58000200000001,477000.0,5.43,2306323000.0,1121061000.0,67376611.418
385882,2016-03-18,FFIV,101.089996,858400.0,5.43,2306323000.0,1121061000.0,67376611.418
385883,2016-03-21,FFIV,102.129997,621600.0,5.43,2306323000.0,1121061000.0,67376611.418
385884,2016-03-22,FFIV,102.110001,1401100.0,5.43,2306323000.0,1121061000.0,67376611.418
385885,2016-03-23,FFIV,104.349998,641200.0,5.43,2306323000.0,1121061000.0,67376611.418
385886,2016-03-24,FFIV,102.5,781100.0,5.43,2306323000.0,1121061000.0,67376611.418
385887,2016-03-28,FFIV,103.489998,605300.0,5.43,2306323000.0,1121061000.0,67376611.418
385888,2016-03-29,FFIV,103.389999,680400.0,5.43,2306323000.0,1121061000.0,67376611.418
385889,2016-03-30,FFIV,105.160004,660200.0,5.43,2306323000.0,1121061000.0,67376611.418
385890,2016-03-31,FFIV,105.260002,630100.0,5.43,2306323000.0,1121061000.0,67376611.418
385891,2016-04-01,FFIV,104.940002,543300.0,5.43,2306323000.0,1121061000.0,67376611.418
385892,2016-04-04,FFIV,105.360001,802400.0,5.43,2306323000.0,1121061000.0,67376611.418
385893,2016-04-05,FFIV,104.239998,845300.0,5.43,2306323000.0,1121061000.0,67376611.418
385894,2016-04-06,FFIV,102.800003,741300.0,5.43,2306323000.0,1121061000.0,67376611.418
385895,2016-04-07,FFIV,100.16999799999999,1737900.0,5.43,2306323000.0,1121061000.0,67376611.418
385896,2016-04-08,FFIV,97.989998,1345900.0,5.43,2306323000.0,1121061000.0,67376611.418
385897,2016-04-11,FFIV,98.08000200000001,709900.0,5.43,2306323000.0,1121061000.0,67376611.418
385898,2016-04-12,FFIV,95.730003,1410400.0,5.43,2306323000.0,1121061000.0,67376611.418
385899,2016-04-13,FFIV,96.089996,1148000.0,5.43,2306323000.0,1121061000.0,67376611.418
385900,2016-04-14,FFIV,97.300003,652200.0,5.43,2306323000.0,1121061000.0,67376611.418
